date,lq45,jci,idx30,eido,spy,dom_b,dom_s,for_b,for_s
2018-07-19,920.97,5871.08,500,23.15,280,5.6416,5.566,2.7604,2.836
2018-07-20,925.17,5872.78,503.04,23.32,279.68,3.9561,3.9415,1.8948,1.9094
2018-07-23,936.97,5915.8,509.86,23.46,280.2,4.2434,4.5909,2.2006,1.853
2018-07-24,939.15,5931.84,510.88,23.73,281.61,4.4353,4.7237,2.2366,1.9482
2018-07-25,936.47,5933.89,509.01,24.02,284.01,4.9711,5.0671,1.7745,1.6785
2018-07-26,938.89,5946.14,510.85,23.77,283.34,5.1407,6.0021,3.1272,2.2658
2018-07-27,947.05,5989.14,515.08,24.12,281.42,4.7215,4.8441,1.9401,1.8175
2018-07-30,953.54,6027.94,518.71,24.22,279.95,5.8713,6.1062,2.1441,1.9092
2018-07-31,933.89,5936.44,507.74,23.77,281.33,7.0211,7.2915,3.5407,3.2702
2018-08-01,954.34,6033.42,519.05,24.22,280.86,5.6607,6.2906,3.3254,2.6956
2018-08-02,949.38,6011.72,516.34,24.06,282.39,5.1563,5.3113,2.7471,2.5921
2018-08-03,950.18,6007.54,517.02,24.16,283.6,4.7022,4.526,18.4776,18.6538
2018-08-06,971.21,6101.13,529.07,24.54,284.64,5.6331,5.9932,2.6125,2.2524
2018-08-07,967.58,6091.25,526.27,24.61,285.58,5.301,5.4076,2.5565,2.45
2018-08-08,964.97,6094.83,524.44,24.46,285.46,6.2013,5.7178,2.259,2.7425
2018-08-09,960.15,6065.26,522.1,24.42,285.07,5.0903,5.0257,4.5675,4.6321
2018-08-10,963.08,6077.17,524.17,24,283.16,4.5647,3.9147,1.9458,2.5958
2018-08-13,923.23,5861.25,502.25,22.78,282.1,5.8722,5.2254,2.0719,2.7188
2018-08-14,903.09,5769.87,491.58,22.64,283.9,6.9256,6.1434,2.407,3.1891
2018-08-15,912.38,5816.59,496.5,22.52,281.78,5.4018,5.049,2.5863,2.9391
2018-08-16,904.78,5783.8,492.38,22.67,284.06,4.4716,3.7097,2.4462,3.2082
2018-08-20,926.14,5892.19,504.24,23.25,285.67,5.103,4.7703,3.1775,3.5102
2018-08-21,934.39,5944.3,508.79,23.59,286.34,4.7065,4.5596,2.6212,2.7681
2018-08-23,945.02,5982.98,515.46,23.45,285.79,5.7826,6.3315,3.7448,3.196
2018-08-24,940.09,5968.75,512.75,23.88,287.51,3.7784,3.8077,2.2256,2.1963
2018-08-27,953.37,6025.97,520.75,24.14,289.78,5.5841,6.2533,3.1505,2.4813
2018-08-28,957,6042.65,521.98,23.99,289.92,4.6138,5.4148,2.8641,2.0631
2018-08-29,962.71,6065.15,525.09,24.13,291.48,5.5611,5.0804,2.3676,2.8483
2018-08-30,952.65,6018.96,518.97,23.34,290.3,4.7584,5.2205,2.3528,1.8907
2018-08-31,951.88,6018.46,518.16,23.37,290.31,4.8538,4.4191,3.8852,4.3199
2018-09-03,941.49,5967.58,513.2,23.37,290.31,3.5295,3.2235,1.4695,1.7754
2018-09-04,931.65,5905.3,508.71,22.36,289.81,4.271,3.8397,1.2907,1.7221
2018-09-05,890.54,5683.5,486.31,21.39,289.03,6.07,5.1926,2.6302,3.5075
2018-09-06,909.68,5776.1,497.1,21.96,288.16,5.4589,4.4917,3.2768,4.2441
2018-09-07,926.7,5851.46,507.2,22.21,287.6,5.4397,5.1594,2.3467,2.6271
2018-09-10,921.79,5831.12,504.13,22.11,288.1,4.2298,4.0896,2.0735,2.2138
2018-09-12,910.78,5798.15,498.19,22.46,289.12,4.4888,3.8044,2.6723,3.3568
2018-09-13,922.46,5858.27,504.87,22.79,290.83,4.2458,4.0521,2.4119,2.6056
2018-09-14,936.87,5931.28,512.71,22.81,290.88,3.6393,3.9101,2.0508,1.7801
2018-09-17,913.97,5824.26,499.96,22.14,289.34,3.7386,3.3437,1.1424,1.5373
2018-09-18,912.28,5811.79,499.09,22.46,290.91,4.5455,4.3487,2.1246,2.3214
2018-09-19,923.62,5873.6,505.51,22.78,291.22,4.0988,4.3563,2.4988,2.2412
2018-09-20,938.63,5931.27,513.67,23.3,293.58,4.7085,4.9299,2.6746,2.4531
2018-09-21,943.42,5957.74,516.3,23.23,291.99,4.7261,5.8531,6.1851,5.0581
2018-09-24,928,5882.22,507.74,22.71,291.02,4.5284,5.1157,2.1117,1.5245
2018-09-25,926.61,5874.3,506.98,22.71,290.75,3.9125,3.932,1.5498,1.5303
2018-09-26,925.5,5873.27,506.5,22.69,289.88,5.3959,5.6294,2.2277,1.9942
2018-09-27,938.22,5929.22,513.84,22.84,290.69,5.6807,5.567,2.5851,2.6989
2018-09-28,946.15,5976.55,518.34,22.97,290.72,4.8622,5.7474,3.0652,2.18
2018-10-01,942.01,5944.6,516.16,22.92,291.73,4.2963,4.6745,1.7693,1.3911
2018-10-02,928.97,5875.62,509.06,22.41,291.56,5.8232,5.7246,2.019,2.1177
2018-10-03,925.3,5867.74,506.98,21.97,291.72,3.9459,3.7036,1.4278,1.6701
2018-10-04,904.34,5756.62,495.35,21.17,289.44,6.3145,5.1503,2.0231,3.1872
2018-10-05,897.95,5731.94,491.49,21.29,287.82,5.4608,4.1992,1.7175,2.9791
2018-10-08,904.13,5761.07,495.11,21.54,287.82,5.3538,4.4536,1.5453,2.4455
2018-10-09,911.82,5796.79,499.72,21.49,287.4,4.3419,4.0417,1.7012,2.0015
2018-10-10,914.97,5820.67,501.47,21.05,278.3,5.9051,5.3303,1.5355,2.1104
2018-10-11,893.65,5702.82,489.65,21.1,272.17,5.5891,4.4006,1.8394,3.0279
2018-10-12,902.79,5756.49,494.96,21.46,275.95,5.3015,4.1048,2.1164,3.3132
2018-10-15,900.3,5727.26,494.02,21.36,274.4,4.5119,4.8519,1.838,1.4979
2018-10-16,917.41,5800.82,504.16,22.1,280.4,4.1238,4.7285,2.169,1.5643
2018-10-17,928.66,5868.62,510.22,21.94,280.45,4.445,4.972,1.8881,1.3611
2018-10-18,920.2,5845.24,505.62,21.46,276.4,3.914,3.9063,1.4719,1.4797
2018-10-19,916.43,5837.29,503.85,21.72,276.25,4.0034,3.7475,2.5836,2.8395
2018-10-22,918.36,5840.44,504.81,21.76,275.01,4.3096,4.2451,1.6842,1.7487
2018-10-23,910.88,5797.89,500.68,21.76,273.61,4.0708,3.9929,1.6161,1.6939
2018-10-24,891.13,5709.42,488.99,20.88,265.32,5.4148,4.728,1.5457,2.2325
2018-10-25,902.06,5754.96,495.25,21.59,270.08,4.7068,4.8209,2.6899,2.5759
2018-10-26,909.87,5784.92,499.75,21.7,265.33,4.5616,4.9505,2.5999,2.2111
2018-10-29,904.13,5754.61,496.81,21.24,263.86,3.4567,3.5885,1.6056,1.4738
2018-10-30,913.71,5789.1,502.73,21.96,267.77,4.259,4.8582,3.1526,2.5534
2018-10-31,922.72,5831.65,508.28,22.01,270.63,5.3436,6.8695,3.9957,2.4697
2018-11-01,925.66,5835.92,510.07,22.83,273.51,5.0543,6.2291,3.4938,2.319
2018-11-02,941.59,5906.29,519.37,22.87,271.89,6.1278,7.2917,4.3127,3.1488
2018-11-05,944.71,5920.59,521.2,23.17,273.39,3.9734,4.896,2.723,1.8005
2018-11-06,944.98,5923.93,520.9,23.37,275.12,4.5638,5.6238,2.9644,1.9044
2018-11-07,947.92,5939.89,522.52,24.05,281.01,4.8875,5.6255,3.4936,2.7555
2018-11-08,955.36,5976.81,526.6,23.62,280.5,5.3188,6.4202,3.9511,2.8497
2018-11-09,931.01,5874.15,512.45,22.98,277.76,5.5635,5.5205,2.5934,2.6364
2018-11-12,907.63,5777.05,498.69,22.38,272.57,4.5958,4.5781,2.1778,2.1954
2018-11-13,920.14,5835.2,506.54,22.91,272.06,5.423,5.2646,2.4537,2.6121
2018-11-14,925.79,5858.29,509.91,23.34,270.2,5.6844,6.2152,2.9355,2.4047
2018-11-15,946.23,5955.74,521.46,24.29,273.02,4.7404,6.1106,3.77,2.3997
2018-11-16,959.16,6012.35,528.64,24.62,273.73,4.909,6.5605,4.0727,2.4212
2018-11-19,956.33,6005.3,527.27,24,269.1,3.7798,4.3811,2.7815,2.1802
2018-11-21,945.33,5948.05,521.05,24.03,265.02,5.3489,4.7619,2.8193,3.4063
2018-11-22,956.63,5990.81,527.65,24.03,265.02,5.8724,6.0913,2.5973,2.3784
2018-11-23,959.83,6006.2,529.44,24.17,263.25,4.3746,4.2355,1.6808,1.8199
2018-11-26,962.95,6022.78,531.14,24.45,267.5,5.2079,5.4071,2.0634,1.8642
2018-11-27,960.7,6013.59,530.14,24.53,268.4,5.8729,6.0288,3.4152,3.2593
2018-11-28,954.16,5991.25,526.56,24.72,274.58,6.3932,6.1579,3.3201,3.5554
2018-11-29,977.66,6107.17,539.45,25.15,273.98,8.6256,9.3165,4.5335,3.8426
2018-11-30,966.46,6056.12,532.67,24.72,275.65,7.6939,6.2905,9.0709,10.4743
2018-12-03,978.79,6118.32,539.43,25.26,279.3,7.8956,7.1189,4.5901,5.3668
2018-12-04,985.96,6152.86,544.01,24.77,270.25,5.2064,6.8622,5.684,4.0282
2018-12-05,979.45,6133.12,540.64,24.77,270.25,6.182,5.4728,2.292,3.0012
2018-12-06,976.97,6115.49,539.12,24.84,269.84,6.0265,5.6306,2.4772,2.8731
2018-12-07,977.59,6126.36,539.14,24.42,263.57,6.5812,6.0426,3.1028,3.6415
2018-12-10,974.99,6111.36,537.78,24.37,264.07,6.4258,5.3755,1.7549,2.8053
2018-12-11,969.3,6076.59,534.23,24.39,264.13,6.2368,5.2284,2.3466,3.355
2018-12-12,975.26,6115.58,537.11,24.77,265.46,7.135,6.2872,3.0748,3.9226
2018-12-13,987.22,6177.72,543.92,25.12,265.37,6.666,7.3525,4.0152,3.3287
2018-12-14,986.65,6169.84,543.63,24.83,260.47,6.1175,6.0331,3.5275,3.612
2018-12-17,971.16,6089.31,535.17,24.32,255.36,6.5089,6.1033,1.9629,2.3685
2018-12-18,970.74,6081.87,534.78,24.74,255.08,8.45,7.5332,2.2275,3.1442
2018-12-19,990.63,6176.09,545.52,24.49,251.26,8.5646,8.1877,2.792,3.1689
2018-12-20,985.06,6147.88,542.83,24.76,247.17,7.4731,7.0224,2.326,2.7766
2018-12-21,989.18,6163.6,544.94,24.35,240.7,7.2601,6.4298,3.1011,3.9314
2018-12-26,980.05,6127.85,540,24.69,246.18,9.9768,9.763,1.5659,1.7797
2018-12-27,988,6190.64,544.7,24.68,248.07,7.3529,7.6004,2.1722,1.9247
2018-12-28,982.73,6194.5,540.77,24.83,247.75,8.0754,8.9325,2.5657,1.7086
2019-01-02,984.35,6181.17,541.75,25.23,250.18,5.2162,5.4237,2.2616,2.0541
2019-01-03,990.88,6221.01,545.35,24.94,244.21,4.7681,4.9565,2.7969,2.6085
2019-01-04,1001.64,6274.54,551.33,25.96,252.39,5.1601,5.5531,2.3614,1.9684
2019-01-07,1002.78,6287.22,551.44,26.1,254.38,6.0635,6.4622,2.5928,2.1942
2019-01-08,997.42,6262.85,548.4,26.13,256.77,5.6704,6.1004,2.8149,2.3849
2019-01-09,996.77,6272.24,547.88,26.18,257.97,6.1054,6.9422,3.6266,2.7898
2019-01-10,1009.63,6328.71,555.27,26.67,258.88,6.5406,7.3126,4.1221,3.3501
2019-01-11,1013.32,6361.46,557.12,26.47,258.98,4.848,5.661,3.5919,2.779
2019-01-14,1007.59,6336.12,554.27,26.32,257.4,5.19,5.6865,2.6445,2.1479
2019-01-15,1019.3,6408.78,560.81,26.42,260.35,6.3603,8.2654,4.4103,2.5052
2019-01-16,1021.6,6413.36,561.64,26.77,260.98,6.3833,7.8368,3.531,2.0775
2019-01-17,1024.91,6423.78,563.79,26.97,262.96,5.4929,7.1053,3.7989,2.1864
2019-01-18,1030.69,6448.16,567.13,27.04,266.46,5.3066,6.2349,3.6564,2.728
2019-01-21,1029.06,6450.83,566.54,27.04,266.46,5.7192,6.1629,2.6768,2.2331
2019-01-22,1031.06,6468.56,567.21,26.62,262.86,6.617,6.7062,3.5333,3.4441
2019-01-23,1022.46,6451.17,562.23,26.92,263.41,6.9778,6.8355,3.2854,3.4277
2019-01-24,1023.13,6466.65,562.8,27.08,263.55,7.6714,7.8302,4.2334,4.0745
2019-01-25,1025.79,6482.84,564.57,27.32,265.78,6.1134,5.9359,3.0645,3.242
2019-01-28,1019.14,6458.71,560.34,26.91,263.76,7.1724,6.5114,2.7973,3.4583
2019-01-29,1015.52,6436.48,558.18,26.72,263.41,6.0325,6.64,3.6452,3.0377
2019-01-30,1023.54,6464.19,562.6,27.23,267.58,5.9023,20.5128,17.9031,3.2926
2019-01-31,1038.97,6532.97,570.79,27.68,269.93,21.5444,10.0052,6.4702,18.0095
2019-02-01,1041.68,6538.64,572.56,27.46,270.06,6.1116,6.7951,3.3984,2.7149
2019-02-04,1024.05,6481.45,562.28,27.37,271.96,6.5403,6.0225,1.5927,2.1106
2019-02-06,1035.63,6547.88,568.29,27.29,272.74,6.7467,6.8852,3.419,3.2805
2019-02-07,1033.04,6536.46,567.15,27.2,270.14,6.7262,7.0991,2.2949,1.9221
2019-02-08,1027.89,6521.66,564.74,26.9,270.47,5.5673,5.362,2.6529,2.8582
2019-02-11,1020.76,6495,561.41,26.79,270.62,5.557,5.4241,2.2407,2.3736
2019-02-12,1008.82,6426.33,555.42,26.54,274.1,7.1331,6.5668,2.7104,3.2766
2019-02-13,1004.18,6419.12,552.25,26.04,274.99,6.954,5.5723,2.6036,3.9853
2019-02-14,1000.77,6420.02,550.17,25.99,274.38,7.3642,6.4003,2.5747,3.5385
2019-02-15,994.97,6389.08,547.07,25.98,277.37,6.371,6.0842,2.2807,2.5674
2019-02-18,1017.81,6497.81,560.11,25.98,277.37,6.6539,6.5069,2.96,3.107
2019-02-19,1013.95,6494.67,557.81,26.75,277.85,6.476,5.8574,1.791,2.4096
2019-02-20,1019.33,6512.78,560.29,26.7,278.41,6.403,6.8534,3.6802,3.2299
2019-02-21,1024.44,6537.77,562.86,26.52,277.42,6.6269,6.978,3.5239,3.1728
2019-02-22,1015.47,6501.38,558.03,26.45,279.14,6.8362,6.7211,3.2106,3.3256
2019-02-25,1020.04,6525.36,560.43,26.83,279.52,6.4749,6.7354,3.7835,3.5229
2019-02-26,1024.92,6540.95,563.41,26.83,279.32,6.6289,6.9815,2.9247,2.5721
2019-02-27,1021.78,6525.68,561.63,26.52,279.2,6.2449,6.506,4.0841,3.8231
2019-02-28,1006.1,6443.35,552.76,25.73,278.68,7.5625,6.2699,3.3009,4.5935
2019-03-01,1018.17,6499.88,559.37,25.87,280.42,5.7514,5.2411,2.1049,2.6152
2019-03-04,1017.84,6488.42,558.99,25.86,279.4,5.6863,5.1409,1.579,2.1244
2019-03-05,1007.79,6441.28,553.43,25.94,279.02,6.1057,4.9363,3.3139,4.4833
2019-03-06,1009.31,6457.96,554.39,25.83,277.33,5.9178,10.0408,9.1831,5.0602
2019-03-08,994.98,6383.07,546.65,25.06,274.46,6.1789,5.5692,3.0576,3.6673
2019-03-11,995.42,6366.43,547.45,25.33,278.44,4.8608,4.3022,1.7177,2.2763
2019-03-12,994.02,6353.77,546.41,25.19,279.49,5.5076,4.8335,1.7199,2.394
2019-03-13,996.07,6377.58,547.57,25.13,281.34,6.6844,5.9531,2.2901,3.0213
2019-03-14,1004.18,6413.27,551.89,25.21,281.16,6.2117,5.8986,3.0843,3.3974
2019-03-15,1014.81,6461.18,557.74,25.93,281.31,6.0162,6.4259,5.3923,4.9826
2019-03-18,1024.97,6509.45,563.35,26.21,282.33,6.0539,6.7416,2.2362,1.5484
2019-03-19,1019.34,6480.28,560.23,26.16,282.4,6.2293,6.3998,2.9929,2.8225
2019-03-20,1020.39,6482.71,560.79,26.34,281.55,5.4971,5.5801,2.5809,2.4979
2019-03-21,1024.62,6501.78,562.98,26.47,284.73,5.7747,5.6849,2.9615,3.0513
2019-03-22,1025.93,6525.27,564.15,25.69,279.25,4.9669,5.4536,2.6159,2.1292
2019-03-25,1004.03,6411.25,551.96,25.68,279.04,6.1274,5.9795,1.9292,2.077
2019-03-26,1017.58,6470,559.07,25.84,281.12,5.1447,5.4835,1.8533,1.5144
2019-03-27,1010.41,6444.74,554.96,25.4,279.65,6.7215,6.2968,2.2943,2.719
2019-03-28,1019.01,6480.79,560.27,25.71,280.71,5.3781,5.6843,2.2792,1.973
2019-03-29,1019.03,6468.75,560.7,25.68,282.48,5.5323,6.3643,3.6159,2.7839
2019-04-01,1016.18,6452.61,558.46,25.91,285.83,5.5547,5.4485,2.1462,2.2524
2019-04-02,1019.71,6476.07,560.69,25.73,285.97,5.4832,5.7097,2.9625,2.7359
2019-04-04,1025.96,6494.63,564.21,26.34,287.18,7.0674,7.7981,3.4711,2.7404
2019-04-05,1021.27,6474.02,562.17,26.39,288.57,5.4677,5.9028,2.6314,2.1963
2019-04-08,1015.29,6425.73,559.6,26.24,288.79,5.3861,6.2284,2.955,2.1127
2019-04-09,1024.36,6484.35,564.4,26.37,287.31,5.0562,5.6529,3.2376,2.641
2019-04-10,1024.13,6478.33,564.26,26.37,288.29,4.7011,5.044,3.2909,2.948
2019-04-11,1007.97,6410.17,554.98,25.76,288.21,5.1859,5.7327,4.7439,4.1971
2019-04-12,1008.47,6405.87,554.93,25.82,290.16,6.6715,5.624,5.6697,6.7173
2019-04-15,1013.27,6435.15,557.83,26.06,289.97,6.2488,5.904,2.224,2.5688
2019-04-16,1023.94,6481.54,563.99,26.36,290.16,6.9639,6.4041,2.2266,2.7864
2019-04-18,1030.12,6507.22,567.47,26.67,290.02,7.648,9.0743,5.5229,4.0966
2019-04-22,1012.55,6414.74,557.89,26.22,290.27,9.1053,9.1616,1.9466,1.8903
2019-04-23,1022.5,6462.82,563.37,26.54,292.88,5.9751,5.8364,2.3434,2.4821
2019-04-24,1020.12,6447.88,561.92,26.04,292.23,6.0215,5.4011,2.4449,3.0654
2019-04-25,1004.99,6372.79,553.51,25.63,292.05,7.0489,6.3252,2.56,3.2838
2019-04-26,1010.67,6401.08,556.97,25.99,293.41,6.0283,5.1588,2.1488,3.0183
2019-04-29,1013.47,6425.9,558.35,26,293.87,5.9618,6.490254,2.78399575,3.1907
2019-04-30,1019.33,6455.35,561.36,26.12,294.02,7.5913,7.8217,3.4192,3.1888
2019-05-02,1006.95,6374.42,555.17,25.5,291.18,6.5281,6.3364,2.9747,3.1665
2019-05-03,997.34,6319.46,549.95,25.51,294.03,6.3974,5.4299,3.0177,3.9852
2019-05-06,985.71,6256.35,543.54,25,292.82,5.7006,4.8637,1.9774,2.8143
2019-05-07,994.16,6297.32,548.03,24.66,287.93,5.5585,6.0953,2.9347,2.3979
2019-05-08,988.91,6270.2,544.93,24.56,287.53,8.5281,8.1735,3.203,3.5575
2019-05-09,971.75,6198.8,535.76,24.21,286.66,6.5301,5.0447,2.9295,4.4148
2019-05-10,972.99,6209.12,536.33,24.29,288.1,5.4623,4.5647,2.3638,3.2614
2019-05-13,960.87,6135.4,530.64,23.45,280.86,4.8141,4.1195,1.8325,2.5271
2019-05-14,950.75,6071.2,525.3,23.74,283.4,5.7355,4.7366,3.0441,4.043
2019-05-15,932.29,5980.88,515.59,23.25,285.06,5.8944,5.4362,2.6904,3.1486
2019-05-16,915.44,5895.74,506.49,22.8,287.7,5.233,4.5454,2.2824,2.97
2019-05-17,900.17,5826.87,497.56,22.36,285.84,5.0248,4.2355,2.1704,2.9597
2019-05-20,917.2,5907.12,507,22.71,283.95,5.399,4.7561,1.7237,2.3666
2019-05-21,925.14,5951.37,510.73,23.2,286.51,5.2478,4.6046,2.9186,3.5617
2019-05-22,921.74,5939.64,508.86,22.96,285.63,3.9057,4.6087,3.0352,2.3322
2019-05-23,943.96,6032.7,521.08,23.58,282.14,5.4881,4.9419,2.9027,3.4489
2019-05-24,949.35,6057.35,523.89,23.77,282.78,5.3711,5.0013,2.1294,2.4991
2019-05-27,959.16,6098.97,528.91,23.77,282.78,4.8521,5.3123,2.5847,2.1245
2019-05-28,944.86,6033.14,519.85,23.91,280.15,7.2131,6.9103,9.8778,10.1805
2019-05-29,959.34,6104.11,528,24.39,278.27,5.6998,6.0315,5.1262,4.7945
2019-05-31,982.88,6209.12,541.15,25.31,275.27,5.458,6.89,5.3381,3.9061
2019-06-10,1002,6289.61,551.7,25.65,288.97,6.8671,7.3479,5.8846,5.4038
2019-06-11,1002.32,6305.99,551.22,25.81,288.9,4.9188,5.1603,3.1405,2.899
2019-06-12,996.18,6276.18,548.03,25.48,288.39,5.1392,4.9496,2.336,2.5255
2019-06-13,994.39,6273.08,546.87,25.37,289.58,5.6165,4.9199,2.4667,3.1632
2019-06-14,991.02,6250.27,545.29,25.08,289.26,4.3482,4.2842,2.6166,2.6806
2019-06-17,980.29,6190.52,539.83,24.6,289.37,5.9639,5.82,2.0402,2.1841
2019-06-18,994.7,6257.33,547.44,25.36,292.4,5.6468,6.0302,2.7185,2.3351
2019-06-19,1011.48,6339.26,556.26,25.68,293.06,7.0451,7.5422,3.4178,2.9206
2019-06-20,1009.05,6335.7,554.21,25.9,295.86,7.1866,7.4654,2.5728,2.294
2019-06-21,1005.07,6315.44,552.23,25.56,294,15.2477,15.6142,5.0665,4.6999
2019-06-24,998.04,6288.46,548.51,25.59,293.64,10.6937,10.592,1.4685,1.5703
2019-06-25,1003.93,6320.44,551.46,25.6,290.76,5.9537,6.3803,1.9339,1.5072
2019-06-26,1001.13,6310.49,549.75,25.61,290.47,5.9478,6.3475,2.5759,2.1763
2019-06-27,1011.38,6352.71,555.2,25.95,291.5,6.6537,6.5181,2.3201,2.4557
2019-06-28,1013.96,6358.63,556.91,25.99,293,6.7321,15.9481,12.4468,3.2307
2019-07-01,1020.86,6379.69,560.62,26.32,295.66,5.9515,6.7134,2.5028,1.7409
2019-07-02,1023.2,6384.9,562.06,26.15,296.43,5.5595,6.4723,2.7192,1.8064
2019-07-03,1020.22,6362.62,560.81,26.13,298.8,6.2822,5.7777,2.0743,2.5788
2019-07-04,1020.42,6375.97,560.61,26.13,298.8,5.7913,5.7492,1.6331,1.6751
2019-07-05,1018.73,6373.48,560.38,25.9,298.46,6.1191,5.969,1.6665,1.8166
2019-07-08,1012.67,6351.83,557.1,26.01,296.82,5.2077,4.9943,1.6384,1.8517
2019-07-09,1020.69,6388.32,561.27,26.18,297.19,5.045,5.8922,2.5975,1.7503
2019-07-10,1025.19,6410.68,563.76,26.45,298.61,5.3593,5.7169,2.2515,1.894
2019-07-11,1026.23,6417.07,564.19,26.31,299.31,5.8467,6.7132,3.4499,2.5834
2019-07-12,1017.35,6373.35,559.23,26.3,300.65,6.1897,6.5449,2.0521,1.6969
2019-07-15,1028.14,6418.23,565.08,26.54,300.75,6.3539,6.9379,2.4892,1.9052
2019-07-16,1025.53,6401.88,563.65,26.38,299.71,5.2667,5.5485,2.377,2.0951
2019-07-17,1023.97,6394.61,562.54,26.3,297.74,6.803,6.4449,2.1762,2.5343
2019-07-18,1025.29,6403.29,562.46,26.61,298.83,7.5627,7.2529,2.7193,3.0291
2019-07-19,1033.44,6456.54,566.57,26.43,297.17,7.1312,6.2814,2.8244,3.6743
2019-07-22,1030.33,6433.55,564.6,26.51,297.9,5.8346,5.6253,2.1633,2.3726
2019-07-23,1027.11,6403.81,562.87,26.29,300.03,5.026,4.995,2.3291,2.3602
2019-07-24,1022.09,6384.99,560.11,26.27,301.44,6.398,6.2874,2.4843,2.5949
2019-07-25,1024.36,6401.37,561.29,26.12,300,6.8461,6.3315,2.4012,2.9158
2019-07-26,1009.31,6325.24,553.14,25.89,302.01,6.5932,5.0565,1.3865,2.9231
2019-07-29,1007.35,6299.04,551.89,25.93,301.46,5.8165,5.5362,1.6661,1.9464
2019-07-30,1020.28,6377,558.66,25.97,300.72,6.3788,6.2759,2.358,2.4609
2019-07-31,1022.43,6390.5,559.72,25.72,297.43,7.6617,7.6507,3.9534,3.9644
2019-08-01,1016.75,6381.54,556.43,25.34,294.84,6.6127,6.6562,3.2115,3.168
2019-08-02,1008.43,6340.18,552.14,25.32,292.62,5.9653,5.3859,2.2329,2.8123
2019-08-05,975.75,6175.7,534.63,24.04,283.82,7.2733,6.1745,1.9269,3.0257
2019-08-06,960.75,6119.47,526.27,24.18,287.8,8.13,6.0554,2.2593,4.3339
2019-08-07,976.33,6204.19,535.18,24.81,287.97,6.3851,6.1683,2.3065,2.5233
2019-08-08,990.36,6274.67,542.28,25.1,293.62,5.8316,6.0884,2.3368,2.08
2019-08-09,991.03,6282.13,542.36,24.99,291.62,4.8874,4.9513,1.8025,1.7386
2019-08-12,985.46,6250.6,539.72,24.59,288.07,6.1287,5.9958,1.202,1.3349
2019-08-13,976.34,6210.96,534.36,24.8,292.55,6.3446,5.3106,2.1016,3.1357
2019-08-14,986.93,6267.33,540.24,24.35,283.9,6.3262,5.8625,2.0268,2.4906
2019-08-15,983.31,6257.59,537.45,24.53,284.65,6.1034,5.8161,1.967,2.2543
2019-08-16,980.29,6286.66,535.85,24.81,288.85,6.4855,5.7631,1.7318,2.4543
2019-08-19,984.13,6296.71,537.88,24.73,292.33,4.9839,4.8793,2.1858,2.2904
2019-08-20,982.7,6295.74,537.53,24.63,290.09,5.8603,5.6689,2.5937,2.7851
2019-08-21,971.55,6252.97,530.86,24.55,292.45,5.8247,5.2155,1.7492,2.3585
2019-08-22,972.38,6239.25,531.18,24.55,292.36,5.7046,5.3701,2.3631,2.6975
2019-08-23,975.25,6255.6,532.91,24.26,284.85,5.0098,4.6915,1.8001,2.1184
2019-08-26,967.89,6214.51,529.17,24.4,288,5.8758,4.9714,3.0427,3.9471
2019-08-27,979.66,6278.17,536.03,24.69,286.87,5.6741,5.5028,4.9843,5.1556
2019-08-28,980.13,6281.65,536.42,24.86,288.89,5.3886,5.1289,2.2937,2.5533
2019-08-29,981.95,6289.12,537.39,25.01,292.58,5.8188,5.5976,2.2788,2.5
2019-08-30,995.76,6328.47,545.2,25.19,292.45,6.649,6.7174,3.235,3.1665
2019-09-02,986.45,6290.55,539.96,25.19,292.45,5.9842,5.8853,1.8202,1.9191
2019-09-03,977.21,6261.59,535.01,24.93,290.74,6.2535,5.8544,1.6131,2.0121
2019-09-04,976.78,6269.66,534.25,25.05,294.04,5.5073,4.6634,1.7326,2.5765
2019-09-05,986.2,6306.8,539.76,25.28,297.82,6.118,6.03,2.3958,2.4838
2019-09-06,988.78,6308.95,541.39,25.43,298.05,6.6615,6.3076,2.0137,2.3676
2019-09-09,989.97,6326.21,541.99,25.59,298.2,6.2456,6.1644,1.6755,1.7566
2019-09-10,992.86,6336.67,543.38,25.67,298.13,5.7294,5.5437,2.1489,2.3346
2019-09-11,1002.55,6381.95,548.02,25.84,300.25,6.1603,6.3981,2.6909,2.453
2019-09-12,992.62,6342.17,542.51,25.89,301.29,6.6784,6.1842,2.1475,2.6416
2019-09-13,992.25,6334.84,542.53,25.74,301.09,5.155,5.0199,1.8061,1.9412
2019-09-16,983.25,6219.44,537.9,25.12,300.16,6.6467,6.0878,2.0772,2.6361
2019-09-17,985.92,6236.69,538.97,25.39,300.92,6.2096,5.6239,2.5956,3.1813
2019-09-18,991.84,6276.63,542.08,25.36,301.1,5.9645,5.6264,1.8982,2.2362
2019-09-19,982.8,6244.47,537.17,25.09,301.08,5.6702,5.0737,2.0841,2.6806
2019-09-20,980.77,6231.47,535.93,24.9,298.28,5.8576,5.0237,5.045,5.8789
2019-09-23,976.78,6206.2,534.31,25.05,298.21,6.0174,5.8317,1.8771,2.0628
2019-09-24,961.53,6137.61,526.31,24.47,295.87,5.8999,5.1267,1.9676,2.7407
2019-09-25,961.13,6146.4,526.05,24.51,297.62,5.8655,5.0958,2.1076,2.8773
2019-09-26,979.12,6230.33,535.89,24.67,297,5.5468,5.7223,2.6039,2.4284
